"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Males","All Races,","65+ yrs","2016","2016","4","Cerebrovascular","47569"
"United States","Males","All Races,","65+ yrs","2016","2016","5","Alzheimer's Disease","34855"
"United States","Males","All Races,","65+ yrs","2016","2016","6","Diabetes Mellitus","29171"
"United States","Males","All Races,","65+ yrs","2016","2016","7","Unintentional Injury","27301"
"United States","Males","All Races,","65+ yrs","2016","2016","8","Nephritis","20266"
"United States","Males","All Races,","65+ yrs","2016","2016","9","Influenza & Pneumonia","19966"
"United States","Males","All Races,","65+ yrs","2016","2016","10","Parkinson's Disease","17373"
"United States","Males","All Races,","All Ages","2016","2016","1","Heart Disease","339265"
"United States","Males","All Races,","All Ages","2016","2016","2","Malignant Neoplasms","314571"
"United States","Males","All Races,","All Ages","2016","2016","3","Unintentional Injury","103864"
"United States","Males","All Races,","All Ages","2016","2016","4","Chronic Low. Respiratory Disease","73045"
"United States","Males","All Races,","All Ages","2016","2016","5","Cerebrovascular","59355"
"United States","Males","All Races,","All Ages","2016","2016","6","Diabetes Mellitus","43763"
"United States","Males","All Races,","All Ages","2016","2016","7","Alzheimer's Disease","35372"
"United States","Males","All Races,","All Ages","2016","2016","8","Suicide","34727"
"United States","Males","All Races,","All Ages","2016","2016","9","Liver Disease","25818"
"United States","Males","All Races,","All Ages","2016","2016","10","Nephritis","25399"
