"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","45-54 yrs","2019","2019","5","Diabetes Mellitus","2257"
"United States","Females","All Races,","45-54 yrs","2019","2019","6","Cerebrovascular","2198"
"United States","Females","All Races,","45-54 yrs","2019","2019","7","Suicide","2156"
"United States","Females","All Races,","45-54 yrs","2019","2019","8","Chronic Low. Respiratory Disease","1977"
"United States","Females","All Races,","45-54 yrs","2019","2019","9","Septicemia","1019"
"United States","Females","All Races,","45-54 yrs","2019","2019","10","Nephritis","920"
"United States","Females","All Races,","55-64 yrs","2019","2019","1","Malignant Neoplasms","51380"
"United States","Females","All Races,","55-64 yrs","2019","2019","2","Heart Disease","24931"
"United States","Females","All Races,","55-64 yrs","2019","2019","3","Chronic Low. Respiratory Disease","9336"
"United States","Females","All Races,","55-64 yrs","2019","2019","4","Unintentional Injury","7233"
"United States","Females","All Races,","55-64 yrs","2019","2019","5","Diabetes Mellitus","5763"
"United States","Females","All Races,","55-64 yrs","2019","2019","6","Cerebrovascular","5401"
"United States","Females","All Races,","55-64 yrs","2019","2019","7","Liver Disease","4773"
"United States","Females","All Races,","55-64 yrs","2019","2019","8","Septicemia","2607"
"United States","Females","All Races,","55-64 yrs","2019","2019","9","Nephritis","2344"
"United States","Females","All Races,","55-64 yrs","2019","2019","10","Influenza & Pneumonia","2307"
"United States","Females","All Races,","65+ yrs","2019","2019","1","Heart Disease","262106"
"United States","Females","All Races,","65+ yrs","2019","2019","2","Malignant Neoplasms","204726"
"United States","Females","All Races,","65+ yrs","2019","2019","3","Alzheimer's Disease","82709"
"United States","Females","All Races,","65+ yrs","2019","2019","4","Cerebrovascular","76825"
"United States","Females","All Races,","65+ yrs","2019","2019","5","Chronic Low. Respiratory Disease","71279"
"United States","Females","All Races,","65+ yrs","2019","2019","6","Diabetes Mellitus","28832"
"United States","Females","All Races,","65+ yrs","2019","2019","7","Unintentional Injury","28298"
"United States","Females","All Races,","65+ yrs","2019","2019","8","Nephritis","21072"
"United States","Females","All Races,","65+ yrs","2019","2019","9","Influenza & Pneumonia","21040"
"United States","Females","All Races,","65+ yrs","2019","2019","10","Hypertension","17705"
"United States","Females","All Races,","All Ages","2019","2019","1","Heart Disease","301280"
"United States","Females","All Races,","All Ages","2019","2019","2","Malignant Neoplasms","283725"
"United States","Females","All Races,","All Ages","2019","2019","3","Cerebrovascular","85658"
"United States","Females","All Races,","All Ages","2019","2019","4","Alzheimer's Disease","83516"
"United States","Females","All Races,","All Ages","2019","2019","5","Chronic Low. Respiratory Disease","83255"
"United States","Females","All Races,","All Ages","2019","2019","6","Unintentional Injury","60320"
"United States","Females","All Races,","All Ages","2019","2019","7","Diabetes Mellitus","38135"
"United States","Females","All Races,","All Ages","2019","2019","8","Influenza & Pneumonia","25139"
"United States","Females","All Races,","All Ages","2019","2019","9","Nephritis","24896"
"United States","Females","All Races,","All Ages","2019","2019","10","Hypertension","19911"
