"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Males","All Races,","25-34 yrs","2013","2013","10","Influenza & Pneumonia","253"
"United States","Males","All Races,","35-44 yrs","2013","2013","1","Unintentional Injury","10566"
"United States","Males","All Races,","35-44 yrs","2013","2013","2","Heart Disease","7152"
"United States","Males","All Races,","35-44 yrs","2013","2013","3","Suicide","5003"
"United States","Males","All Races,","35-44 yrs","2013","2013","4","Malignant Neoplasms","4827"
"United States","Males","All Races,","35-44 yrs","2013","2013","5","Homicide","2025"
"United States","Males","All Races,","35-44 yrs","2013","2013","6","Liver Disease","1620"
"United States","Males","All Races,","35-44 yrs","2013","2013","7","Diabetes Mellitus","1211"
"United States","Males","All Races,","35-44 yrs","2013","2013","8","Cerebrovascular","938"
"United States","Males","All Races,","35-44 yrs","2013","2013","9","HIV","842"
"United States","Males","All Races,","35-44 yrs","2013","2013","10","Influenza & Pneumonia","464"
"United States","Males","All Races,","45-54 yrs","2013","2013","1","Heart Disease","24830"
"United States","Males","All Races,","45-54 yrs","2013","2013","2","Malignant Neoplasms","22966"
"United States","Males","All Races,","45-54 yrs","2013","2013","3","Unintentional Injury","13591"
"United States","Males","All Races,","45-54 yrs","2013","2013","4","Suicide","6393"
"United States","Males","All Races,","45-54 yrs","2013","2013","5","Liver Disease","5858"
"United States","Males","All Races,","45-54 yrs","2013","2013","6","Diabetes Mellitus","3633"
"United States","Males","All Races,","45-54 yrs","2013","2013","7","Cerebrovascular","3067"
"United States","Males","All Races,","45-54 yrs","2013","2013","8","Chronic Low. Respiratory Disease","2142"
"United States","Males","All Races,","45-54 yrs","2013","2013","9","HIV","1760"
"United States","Males","All Races,","45-54 yrs","2013","2013","10","Homicide","1479"
"United States","Males","All Races,","55-64 yrs","2013","2013","1","Malignant Neoplasms","62810"
"United States","Males","All Races,","55-64 yrs","2013","2013","2","Heart Disease","50680"
"United States","Males","All Races,","55-64 yrs","2013","2013","3","Unintentional Injury","11658"
"United States","Males","All Races,","55-64 yrs","2013","2013","4","Liver Disease","8485"
"United States","Males","All Races,","55-64 yrs","2013","2013","5","Chronic Low. Respiratory Disease","8287"
"United States","Males","All Races,","55-64 yrs","2013","2013","6","Diabetes Mellitus","7933"
"United States","Males","All Races,","55-64 yrs","2013","2013","7","Cerebrovascular","6651"
"United States","Males","All Races,","55-64 yrs","2013","2013","8","Suicide","5373"
"United States","Males","All Races,","55-64 yrs","2013","2013","9","Septicemia","2892"
"United States","Males","All Races,","55-64 yrs","2013","2013","10","Nephritis","2800"
"United States","Males","All Races,","65+ yrs","2013","2013","1","Heart Disease","235460"
"United States","Males","All Races,","65+ yrs","2013","2013","2","Malignant Neoplasms","213550"
"United States","Males","All Races,","65+ yrs","2013","2013","3","Chronic Low. Respiratory Disease","59109"
"United States","Males","All Races,","65+ yrs","2013","2013","4","Cerebrovascular","42544"
"United States","Males","All Races,","65+ yrs","2013","2013","5","Diabetes Mellitus","26520"
"United States","Males","All Races,","65+ yrs","2013","2013","6","Alzheimer's Disease","25420"
"United States","Males","All Races,","65+ yrs","2013","2013","7","Unintentional Injury","23069"
"United States","Males","All Races,","65+ yrs","2013","2013","8","Influenza & Pneumonia","21717"
"United States","Males","All Races,","65+ yrs","2013","2013","9","Nephritis","18925"
"United States","Males","All Races,","65+ yrs","2013","2013","10","Parkinson's Disease","14640"
"United States","Males","All Races,","All Ages","2013","2013","1","Heart Disease","321347"
"United States","Males","All Races,","All Ages","2013","2013","2","Malignant Neoplasms","307559"
"United States","Males","All Races,","All Ages","2013","2013","3","Unintentional Injury","81916"
"United States","Males","All Races,","All Ages","2013","2013","4","Chronic Low. Respiratory Disease","70317"
"United States","Males","All Races,","All Ages","2013","2013","5","Cerebrovascular","53691"
"United States","Males","All Races,","All Ages","2013","2013","6","Diabetes Mellitus","39841"
"United States","Males","All Races,","All Ages","2013","2013","7","Suicide","32055"
"United States","Males","All Races,","All Ages","2013","2013","8","Influenza & Pneumonia","26804"
"United States","Males","All Races,","All Ages","2013","2013","9","Alzheimer's Disease","25836"
"United States","Males","All Races,","All Ages","2013","2013","10","Liver Disease","23709"
