"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","25-34 yrs","2009","2009","6","Complicated Pregnancy","403"
"United States","Females","All Races,","25-34 yrs","2009","2009","7","Influenza & Pneumonia","385"
"United States","Females","All Races,","25-34 yrs","2009","2009","8","HIV","320"
"United States","Females","All Races,","25-34 yrs","2009","2009","9","Diabetes Mellitus","251"
"United States","Females","All Races,","25-34 yrs","2009","2009","10","Cerebrovascular","239"
"United States","Females","All Races,","35-44 yrs","2009","2009","1","Malignant Neoplasms","7121"
"United States","Females","All Races,","35-44 yrs","2009","2009","2","Unintentional Injury","4453"
"United States","Females","All Races,","35-44 yrs","2009","2009","3","Heart Disease","3343"
"United States","Females","All Races,","35-44 yrs","2009","2009","4","Suicide","1535"
"United States","Females","All Races,","35-44 yrs","2009","2009","5","Cerebrovascular","872"
"United States","Females","All Races,","35-44 yrs","2009","2009","6","Liver Disease","833"
"United States","Females","All Races,","35-44 yrs","2009","2009","7","HIV","736"
"United States","Females","All Races,","35-44 yrs","2009","2009","8","Diabetes Mellitus","664"
"United States","Females","All Races,","35-44 yrs","2009","2009","9","Homicide","640"
"United States","Females","All Races,","35-44 yrs","2009","2009","10","Influenza & Pneumonia","582"
"United States","Females","All Races,","45-54 yrs","2009","2009","1","Malignant Neoplasms","25169"
"United States","Females","All Races,","45-54 yrs","2009","2009","2","Heart Disease","10495"
"United States","Females","All Races,","45-54 yrs","2009","2009","3","Unintentional Injury","6520"
"United States","Females","All Races,","45-54 yrs","2009","2009","4","Cerebrovascular","2778"
"United States","Females","All Races,","45-54 yrs","2009","2009","5","Liver Disease","2620"
"United States","Females","All Races,","45-54 yrs","2009","2009","6","Chronic Low. Respiratory Disease","2394"
"United States","Females","All Races,","45-54 yrs","2009","2009","7","Suicide","2129"
"United States","Females","All Races,","45-54 yrs","2009","2009","8","Diabetes Mellitus","2123"
"United States","Females","All Races,","45-54 yrs","2009","2009","9","Influenza & Pneumonia","1360"
"United States","Females","All Races,","45-54 yrs","2009","2009","10","Septicemia","1119"
"United States","Females","All Races,","55-64 yrs","2009","2009","1","Malignant Neoplasms","47771"
"United States","Females","All Races,","55-64 yrs","2009","2009","2","Heart Disease","20459"
"United States","Females","All Races,","55-64 yrs","2009","2009","3","Chronic Low. Respiratory Disease","6806"
"United States","Females","All Races,","55-64 yrs","2009","2009","4","Cerebrovascular","4546"
"United States","Females","All Races,","55-64 yrs","2009","2009","5","Diabetes Mellitus","4524"
"United States","Females","All Races,","55-64 yrs","2009","2009","6","Unintentional Injury","3973"
"United States","Females","All Races,","55-64 yrs","2009","2009","7","Liver Disease","2680"
"United States","Females","All Races,","55-64 yrs","2009","2009","8","Septicemia","2183"
"United States","Females","All Races,","55-64 yrs","2009","2009","9","Nephritis","2085"
"United States","Females","All Races,","55-64 yrs","2009","2009","10","Influenza & Pneumonia","1809"
"United States","Females","All Races,","65+ yrs","2009","2009","1","Heart Disease","256174"
"United States","Females","All Races,","65+ yrs","2009","2009","2","Malignant Neoplasms","187692"
"United States","Females","All Races,","65+ yrs","2009","2009","3","Cerebrovascular","68136"
"United States","Females","All Races,","65+ yrs","2009","2009","4","Chronic Low. Respiratory Disease","62340"
"United States","Females","All Races,","65+ yrs","2009","2009","5","Alzheimer's Disease","54652"
"United States","Females","All Races,","65+ yrs","2009","2009","6","Diabetes Mellitus","25995"
"United States","Females","All Races,","65+ yrs","2009","2009","7","Influenza & Pneumonia","23937"
"United States","Females","All Races,","65+ yrs","2009","2009","8","Nephritis","21322"
"United States","Females","All Races,","65+ yrs","2009","2009","9","Unintentional Injury","19634"
"United States","Females","All Races,","65+ yrs","2009","2009","10","Septicemia","15074"
"United States","Females","All Races,","All Ages","2009","2009","1","Heart Disease","292188"
"United States","Females","All Races,","All Ages","2009","2009","2","Malignant Neoplasms","270865"
"United States","Females","All Races,","All Ages","2009","2009","3","Cerebrovascular","76769"
"United States","Females","All Races,","All Ages","2009","2009","4","Chronic Low. Respiratory Disease","72234"
"United States","Females","All Races,","All Ages","2009","2009","5","Alzheimer's Disease","55103"
"United States","Females","All Races,","All Ages","2009","2009","6","Unintentional Injury","42999"
"United States","Females","All Races,","All Ages","2009","2009","7","Diabetes Mellitus","33651"
"United States","Females","All Races,","All Ages","2009","2009","8","Influenza & Pneumonia","28564"
"United States","Females","All Races,","All Ages","2009","2009","9","Nephritis","25005"
"United States","Females","All Races,","All Ages","2009","2009","10","Septicemia","19268"
