"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","15-24 yrs","2011","2011","2","Suicide","863"
"United States","Females","All Races,","15-24 yrs","2011","2011","3","Malignant Neoplasms","645"
"United States","Females","All Races,","15-24 yrs","2011","2011","4","Homicide","613"
"United States","Females","All Races,","15-24 yrs","2011","2011","5","Heart Disease","314"
"United States","Females","All Races,","15-24 yrs","2011","2011","6","Complicated Pregnancy","172"
"United States","Females","All Races,","15-24 yrs","2011","2011","7","Congenital Anomalies","157"
"United States","Females","All Races,","15-24 yrs","2011","2011","8","Influenza & Pneumonia","97"
"United States","Females","All Races,","15-24 yrs","2011","2011","9","Cerebrovascular","82"
"United States","Females","All Races,","15-24 yrs","2011","2011","10","Diabetes Mellitus","66"
"United States","Females","All Races,","25-34 yrs","2011","2011","1","Unintentional Injury","4092"
"United States","Females","All Races,","25-34 yrs","2011","2011","2","Malignant Neoplasms","1786"
"United States","Females","All Races,","25-34 yrs","2011","2011","3","Suicide","1238"
"United States","Females","All Races,","25-34 yrs","2011","2011","4","Heart Disease","1091"
"United States","Females","All Races,","25-34 yrs","2011","2011","5","Homicide","686"
"United States","Females","All Races,","25-34 yrs","2011","2011","6","Complicated Pregnancy","386"
"United States","Females","All Races,","25-34 yrs","2011","2011","7","Diabetes Mellitus","298"
"United States","Females","All Races,","25-34 yrs","2011","2011","8","Cerebrovascular","246"
"United States","Females","All Races,","25-34 yrs","2011","2011","9","HIV","238"
"United States","Females","All Races,","25-34 yrs","2011","2011","10","Influenza & Pneumonia","225"
"United States","Females","All Races,","35-44 yrs","2011","2011","1","Malignant Neoplasms","6683"
"United States","Females","All Races,","35-44 yrs","2011","2011","2","Unintentional Injury","4771"
"United States","Females","All Races,","35-44 yrs","2011","2011","3","Heart Disease","3242"
"United States","Females","All Races,","35-44 yrs","2011","2011","4","Suicide","1555"
"United States","Females","All Races,","35-44 yrs","2011","2011","5","Liver Disease","877"
"United States","Females","All Races,","35-44 yrs","2011","2011","6","Cerebrovascular","812"
"United States","Females","All Races,","35-44 yrs","2011","2011","7","Diabetes Mellitus","722"
"United States","Females","All Races,","35-44 yrs","2011","2011","8","Homicide","579"
"United States","Females","All Races,","35-44 yrs","2011","2011","9","HIV","559"
"United States","Females","All Races,","35-44 yrs","2011","2011","10","Influenza & Pneumonia","403"
"United States","Females","All Races,","45-54 yrs","2011","2011","1","Malignant Neoplasms","24525"
"United States","Females","All Races,","45-54 yrs","2011","2011","2","Heart Disease","10409"
"United States","Females","All Races,","45-54 yrs","2011","2011","3","Unintentional Injury","6832"
"United States","Females","All Races,","45-54 yrs","2011","2011","4","Liver Disease","2996"
"United States","Females","All Races,","45-54 yrs","2011","2011","5","Cerebrovascular","2504"
"United States","Females","All Races,","45-54 yrs","2011","2011","6","Chronic Low. Respiratory Disease","2461"
"United States","Females","All Races,","45-54 yrs","2011","2011","7","Diabetes Mellitus","2269"
"United States","Females","All Races,","45-54 yrs","2011","2011","8","Suicide","2221"
"United States","Females","All Races,","45-54 yrs","2011","2011","9","Septicemia","1165"
"United States","Females","All Races,","45-54 yrs","2011","2011","10","Influenza & Pneumonia","936"
"United States","Females","All Races,","55-64 yrs","2011","2011","1","Malignant Neoplasms","50073"
"United States","Females","All Races,","55-64 yrs","2011","2011","2","Heart Disease","21354"
"United States","Females","All Races,","55-64 yrs","2011","2011","3","Chronic Low. Respiratory Disease","7154"
"United States","Females","All Races,","55-64 yrs","2011","2011","4","Diabetes Mellitus","5064"
"United States","Females","All Races,","55-64 yrs","2011","2011","5","Cerebrovascular","4800"
"United States","Females","All Races,","55-64 yrs","2011","2011","6","Unintentional Injury","4717"
"United States","Females","All Races,","55-64 yrs","2011","2011","7","Liver Disease","3160"
"United States","Females","All Races,","55-64 yrs","2011","2011","8","Septicemia","2305"
"United States","Females","All Races,","55-64 yrs","2011","2011","9","Nephritis","2053"
"United States","Females","All Races,","55-64 yrs","2011","2011","10","Influenza & Pneumonia","1755"
"United States","Females","All Races,","65+ yrs","2011","2011","1","Heart Disease","251428"
"United States","Females","All Races,","65+ yrs","2011","2011","2","Malignant Neoplasms","190167"
"United States","Females","All Races,","65+ yrs","2011","2011","3","Cerebrovascular","68039"
"United States","Females","All Races,","65+ yrs","2011","2011","4","Chronic Low. Respiratory Disease","65172"
"United States","Females","All Races,","65+ yrs","2011","2011","5","Alzheimer's Disease","58772"
"United States","Females","All Races,","65+ yrs","2011","2011","6","Diabetes Mellitus","27069"
"United States","Females","All Races,","65+ yrs","2011","2011","7","Influenza & Pneumonia","24814"
"United States","Females","All Races,","65+ yrs","2011","2011","8","Unintentional Injury","21954"
"United States","Females","All Races,","65+ yrs","2011","2011","9","Nephritis","19613"
"United States","Females","All Races,","65+ yrs","2011","2011","10","Septicemia","15023"
"United States","Females","All Races,","All Ages","2011","2011","1","Heart Disease","288179"
"United States","Females","All Races,","All Ages","2011","2011","2","Malignant Neoplasms","274460"
"United States","Females","All Races,","All Ages","2011","2011","3","Cerebrovascular","76597"
"United States","Females","All Races,","All Ages","2011","2011","4","Chronic Low. Respiratory Disease","75422"
"United States","Females","All Races,","All Ages","2011","2011","5","Alzheimer's Disease","59297"
"United States","Females","All Races,","All Ages","2011","2011","6","Unintentional Injury","47181"
"United States","Females","All Races,","All Ages","2011","2011","7","Diabetes Mellitus","35507"
"United States","Females","All Races,","All Ages","2011","2011","8","Influenza & Pneumonia","28425"
"United States","Females","All Races,","All Ages","2011","2011","9","Nephritis","22942"
"United States","Females","All Races,","All Ages","2011","2011","10","Septicemia","19264"
