"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","15-24 yrs","2012","2012","10","Septicemia","66"
"United States","Females","All Races,","25-34 yrs","2012","2012","1","Unintentional Injury","4176"
"United States","Females","All Races,","25-34 yrs","2012","2012","2","Malignant Neoplasms","1872"
"United States","Females","All Races,","25-34 yrs","2012","2012","3","Suicide","1231"
"United States","Females","All Races,","25-34 yrs","2012","2012","4","Heart Disease","1017"
"United States","Females","All Races,","25-34 yrs","2012","2012","5","Homicide","691"
"United States","Females","All Races,","25-34 yrs","2012","2012","6","Complicated Pregnancy","390"
"United States","Females","All Races,","25-34 yrs","2012","2012","7","Diabetes Mellitus","287"
"United States","Females","All Races,","25-34 yrs","2012","2012","8","Cerebrovascular","238"
"United States","Females","All Races,","25-34 yrs","2012","2012","9","Liver Disease","218"
"United States","Females","All Races,","25-34 yrs","2012","2012","10","HIV","196"
"United States","Females","All Races,","35-44 yrs","2012","2012","1","Malignant Neoplasms","6488"
"United States","Females","All Races,","35-44 yrs","2012","2012","2","Unintentional Injury","4561"
"United States","Females","All Races,","35-44 yrs","2012","2012","3","Heart Disease","3258"
"United States","Females","All Races,","35-44 yrs","2012","2012","4","Suicide","1573"
"United States","Females","All Races,","35-44 yrs","2012","2012","5","Liver Disease","868"
"United States","Females","All Races,","35-44 yrs","2012","2012","6","Cerebrovascular","768"
"United States","Females","All Races,","35-44 yrs","2012","2012","7","Diabetes Mellitus","711"
"United States","Females","All Races,","35-44 yrs","2012","2012","8","Homicide","567"
"United States","Females","All Races,","35-44 yrs","2012","2012","9","HIV","492"
"United States","Females","All Races,","35-44 yrs","2012","2012","10","Chronic Low. Respiratory Disease","402"
"United States","Females","All Races,","45-54 yrs","2012","2012","1","Malignant Neoplasms","24025"
"United States","Females","All Races,","45-54 yrs","2012","2012","2","Heart Disease","10338"
"United States","Females","All Races,","45-54 yrs","2012","2012","3","Unintentional Injury","6803"
"United States","Females","All Races,","45-54 yrs","2012","2012","4","Liver Disease","2898"
"United States","Females","All Races,","45-54 yrs","2012","2012","5","Cerebrovascular","2553"
"United States","Females","All Races,","45-54 yrs","2012","2012","6","Chronic Low. Respiratory Disease","2400"
"United States","Females","All Races,","45-54 yrs","2012","2012","7","Suicide","2284"
"United States","Females","All Races,","45-54 yrs","2012","2012","8","Diabetes Mellitus","2143"
"United States","Females","All Races,","45-54 yrs","2012","2012","9","Septicemia","1090"
"United States","Females","All Races,","45-54 yrs","2012","2012","10","Nephritis","864"
"United States","Females","All Races,","55-64 yrs","2012","2012","1","Malignant Neoplasms","50460"
"United States","Females","All Races,","55-64 yrs","2012","2012","2","Heart Disease","21671"
"United States","Females","All Races,","55-64 yrs","2012","2012","3","Chronic Low. Respiratory Disease","7331"
"United States","Females","All Races,","55-64 yrs","2012","2012","4","Unintentional Injury","5018"
"United States","Females","All Races,","55-64 yrs","2012","2012","5","Diabetes Mellitus","4919"
"United States","Females","All Races,","55-64 yrs","2012","2012","6","Cerebrovascular","4660"
"United States","Females","All Races,","55-64 yrs","2012","2012","7","Liver Disease","3291"
"United States","Females","All Races,","55-64 yrs","2012","2012","8","Septicemia","2279"
"United States","Females","All Races,","55-64 yrs","2012","2012","9","Nephritis","2065"
"United States","Females","All Races,","55-64 yrs","2012","2012","10","Influenza & Pneumonia","1628"
"United States","Females","All Races,","65+ yrs","2012","2012","1","Heart Disease","250321"
"United States","Females","All Races,","65+ yrs","2012","2012","2","Malignant Neoplasms","192849"
"United States","Females","All Races,","65+ yrs","2012","2012","3","Cerebrovascular","67499"
"United States","Females","All Races,","65+ yrs","2012","2012","4","Chronic Low. Respiratory Disease","65437"
"United States","Females","All Races,","65+ yrs","2012","2012","5","Alzheimer's Disease","57455"
"United States","Females","All Races,","65+ yrs","2012","2012","6","Diabetes Mellitus","27179"
"United States","Females","All Races,","65+ yrs","2012","2012","7","Influenza & Pneumonia","23508"
"United States","Females","All Races,","65+ yrs","2012","2012","8","Unintentional Injury","22554"
"United States","Females","All Races,","65+ yrs","2012","2012","9","Nephritis","19498"
"United States","Females","All Races,","65+ yrs","2012","2012","10","Hypertension","15469"
"United States","Females","All Races,","All Ages","2012","2012","1","Heart Disease","287220"
"United States","Females","All Races,","All Ages","2012","2012","2","Malignant Neoplasms","276953"
"United States","Females","All Races,","All Ages","2012","2012","3","Cerebrovascular","75908"
"United States","Females","All Races,","All Ages","2012","2012","4","Chronic Low. Respiratory Disease","75816"
"United States","Females","All Races,","All Ages","2012","2012","5","Alzheimer's Disease","57984"
"United States","Females","All Races,","All Ages","2012","2012","6","Unintentional Injury","47782"
"United States","Females","All Races,","All Ages","2012","2012","7","Diabetes Mellitus","35348"
"United States","Females","All Races,","All Ages","2012","2012","8","Influenza & Pneumonia","26623"
"United States","Females","All Races,","All Ages","2012","2012","9","Nephritis","22891"
"United States","Females","All Races,","All Ages","2012","2012","10","Septicemia","19053"
