"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","5-9 yrs","2015","2015","5","Heart Disease","44"
"United States","Females","All Races,","5-9 yrs","2015","2015","6","Chronic Low. Respiratory Disease","35"
"United States","Females","All Races,","5-9 yrs","2015","2015","7","Cerebrovascular","23"
"United States","Females","All Races,","5-9 yrs","2015","2015","7","Influenza & Pneumonia","23"
"United States","Females","All Races,","5-9 yrs","2015","2015","8","Benign Neoplasms","21"
"United States","Females","All Races,","5-9 yrs","2015","2015","9","Septicemia","17"
"United States","Females","All Races,","10-14 yrs","2015","2015","1","Unintentional Injury","265"
"United States","Females","All Races,","10-14 yrs","2015","2015","2","Malignant Neoplasms","201"
"United States","Females","All Races,","10-14 yrs","2015","2015","3","Suicide","158"
"United States","Females","All Races,","10-14 yrs","2015","2015","4","Congenital Anomalies","67"
"United States","Females","All Races,","10-14 yrs","2015","2015","5","Heart Disease","58"
"United States","Females","All Races,","10-14 yrs","2015","2015","6","Homicide","49"
"United States","Females","All Races,","10-14 yrs","2015","2015","7","Chronic Low. Respiratory Disease","34"
"United States","Females","All Races,","10-14 yrs","2015","2015","8","Influenza & Pneumonia","19"
"United States","Females","All Races,","10-14 yrs","2015","2015","9","Benign Neoplasms","18"
"United States","Females","All Races,","10-14 yrs","2015","2015","10","Cerebrovascular","16"
"United States","Females","All Races,","15-24 yrs","2015","2015","1","Unintentional Injury","3365"
"United States","Females","All Races,","15-24 yrs","2015","2015","2","Suicide","1132"
"United States","Females","All Races,","15-24 yrs","2015","2015","3","Homicide","599"
"United States","Females","All Races,","15-24 yrs","2015","2015","4","Malignant Neoplasms","589"
"United States","Females","All Races,","15-24 yrs","2015","2015","5","Heart Disease","330"
"United States","Females","All Races,","15-24 yrs","2015","2015","6","Congenital Anomalies","166"
"United States","Females","All Races,","15-24 yrs","2015","2015","7","Complicated Pregnancy","161"
"United States","Females","All Races,","15-24 yrs","2015","2015","8","Diabetes Mellitus","78"
"United States","Females","All Races,","15-24 yrs","2015","2015","9","Cerebrovascular","77"
"United States","Females","All Races,","15-24 yrs","2015","2015","9","Influenza & Pneumonia","77"
"United States","Females","All Races,","25-34 yrs","2015","2015","1","Unintentional Injury","5136"
"United States","Females","All Races,","25-34 yrs","2015","2015","2","Malignant Neoplasms","1886"
"United States","Females","All Races,","25-34 yrs","2015","2015","3","Suicide","1444"
"United States","Females","All Races,","25-34 yrs","2015","2015","4","Heart Disease","1225"
"United States","Females","All Races,","25-34 yrs","2015","2015","5","Homicide","766"
"United States","Females","All Races,","25-34 yrs","2015","2015","6","Complicated Pregnancy","424"
"United States","Females","All Races,","25-34 yrs","2015","2015","7","Diabetes Mellitus","334"
"United States","Females","All Races,","25-34 yrs","2015","2015","8","Liver Disease","324"
"United States","Females","All Races,","25-34 yrs","2015","2015","9","Cerebrovascular","247"
"United States","Females","All Races,","25-34 yrs","2015","2015","10","Septicemia","186"
"United States","Females","All Races,","35-44 yrs","2015","2015","1","Malignant Neoplasms","6253"
"United States","Females","All Races,","35-44 yrs","2015","2015","2","Unintentional Injury","5252"
"United States","Females","All Races,","35-44 yrs","2015","2015","3","Heart Disease","3293"
"United States","Females","All Races,","35-44 yrs","2015","2015","4","Suicide","1713"
"United States","Females","All Races,","35-44 yrs","2015","2015","5","Liver Disease","1050"
"United States","Females","All Races,","35-44 yrs","2015","2015","6","Cerebrovascular","798"
"United States","Females","All Races,","35-44 yrs","2015","2015","7","Diabetes Mellitus","744"
"United States","Females","All Races,","35-44 yrs","2015","2015","8","Homicide","562"
"United States","Females","All Races,","35-44 yrs","2015","2015","9","Septicemia","431"
"United States","Females","All Races,","35-44 yrs","2015","2015","10","Chronic Low. Respiratory Disease","368"
"United States","Females","All Races,","45-54 yrs","2015","2015","1","Malignant Neoplasms","21883"
"United States","Females","All Races,","45-54 yrs","2015","2015","2","Heart Disease","10377"
"United States","Females","All Races,","45-54 yrs","2015","2015","3","Unintentional Injury","7135"
"United States","Females","All Races,","45-54 yrs","2015","2015","4","Liver Disease","3109"
"United States","Females","All Races,","45-54 yrs","2015","2015","5","Cerebrovascular","2407"
"United States","Females","All Races,","45-54 yrs","2015","2015","6","Chronic Low. Respiratory Disease","2341"
"United States","Females","All Races,","45-54 yrs","2015","2015","7","Suicide","2340"
"United States","Females","All Races,","45-54 yrs","2015","2015","8","Diabetes Mellitus","2328"
"United States","Females","All Races,","45-54 yrs","2015","2015","9","Septicemia","1217"
"United States","Females","All Races,","45-54 yrs","2015","2015","10","Influenza & Pneumonia","881"
"United States","Females","All Races,","55-64 yrs","2015","2015","1","Malignant Neoplasms","51942"
"United States","Females","All Races,","55-64 yrs","2015","2015","2","Heart Disease","23764"
"United States","Females","All Races,","55-64 yrs","2015","2015","3","Chronic Low. Respiratory Disease","8452"
"United States","Females","All Races,","55-64 yrs","2015","2015","4","Unintentional Injury","6055"
"United States","Females","All Races,","55-64 yrs","2015","2015","5","Diabetes Mellitus","5480"
"United States","Females","All Races,","55-64 yrs","2015","2015","6","Cerebrovascular","5146"
"United States","Females","All Races,","55-64 yrs","2015","2015","7","Liver Disease","4202"
"United States","Females","All Races,","55-64 yrs","2015","2015","8","Septicemia","2671"
"United States","Females","All Races,","55-64 yrs","2015","2015","9","Nephritis","2269"
"United States","Females","All Races,","55-64 yrs","2015","2015","10","Suicide","2043"
"United States","Females","All Races,","65+ yrs","2015","2015","1","Heart Disease","259531"
"United States","Females","All Races,","65+ yrs","2015","2015","2","Malignant Neoplasms","198978"
"United States","Females","All Races,","65+ yrs","2015","2015","3","Alzheimer's Disease","76270"
"United States","Females","All Races,","65+ yrs","2015","2015","4","Cerebrovascular","73266"
"United States","Females","All Races,","65+ yrs","2015","2015","5","Chronic Low. Respiratory Disease","71090"
"United States","Females","All Races,","65+ yrs","2015","2015","6","Diabetes Mellitus","27431"
"United States","Females","All Races,","65+ yrs","2015","2015","7","Influenza & Pneumonia","26570"
"United States","Females","All Races,","65+ yrs","2015","2015","8","Unintentional Injury","25123"
"United States","Females","All Races,","65+ yrs","2015","2015","9","Nephritis","20862"
"United States","Females","All Races,","65+ yrs","2015","2015","10","Septicemia","16678"
"United States","Females","All Races,","All Ages","2015","2015","1","Heart Disease","298840"
"United States","Females","All Races,","All Ages","2015","2015","2","Malignant Neoplasms","282112"
"United States","Females","All Races,","All Ages","2015","2015","3","Chronic Low. Respiratory Disease","82543"
"United States","Females","All Races,","All Ages","2015","2015","4","Cerebrovascular","82035"
"United States","Females","All Races,","All Ages","2015","2015","5","Alzheimer's Disease","76871"
"United States","Females","All Races,","All Ages","2015","2015","6","Unintentional Injury","53652"
"United States","Females","All Races,","All Ages","2015","2015","7","Diabetes Mellitus","36412"
"United States","Females","All Races,","All Ages","2015","2015","8","Influenza & Pneumonia","30159"
"United States","Females","All Races,","All Ages","2015","2015","9","Nephritis","24518"
"United States","Females","All Races,","All Ages","2015","2015","10","Septicemia","21388"
