"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Males","All Races,","25-34 yrs","2008","2008","4","Heart Disease","2176"
"United States","Males","All Races,","25-34 yrs","2008","2008","5","Malignant Neoplasms","1770"
"United States","Males","All Races,","25-34 yrs","2008","2008","6","HIV","606"
"United States","Males","All Races,","25-34 yrs","2008","2008","7","Diabetes Mellitus","323"
"United States","Males","All Races,","25-34 yrs","2008","2008","8","Cerebrovascular","296"
"United States","Males","All Races,","25-34 yrs","2008","2008","9","Liver Disease","287"
"United States","Males","All Races,","25-34 yrs","2008","2008","10","Congenital Anomalies","209"
"United States","Males","All Races,","35-44 yrs","2008","2008","1","Unintentional Injury","11322"
"United States","Males","All Races,","35-44 yrs","2008","2008","2","Heart Disease","7852"
"United States","Males","All Races,","35-44 yrs","2008","2008","3","Malignant Neoplasms","5492"
"United States","Males","All Races,","35-44 yrs","2008","2008","4","Suicide","5125"
"United States","Males","All Races,","35-44 yrs","2008","2008","5","Homicide","2248"
"United States","Males","All Races,","35-44 yrs","2008","2008","6","HIV","1947"
"United States","Males","All Races,","35-44 yrs","2008","2008","7","Liver Disease","1685"
"United States","Males","All Races,","35-44 yrs","2008","2008","8","Diabetes Mellitus","1143"
"United States","Males","All Races,","35-44 yrs","2008","2008","9","Cerebrovascular","1083"
"United States","Males","All Races,","35-44 yrs","2008","2008","10","Influenza & Pneumonia","486"
"United States","Males","All Races,","45-54 yrs","2008","2008","1","Heart Disease","26871"
"United States","Males","All Races,","45-54 yrs","2008","2008","2","Malignant Neoplasms","25725"
"United States","Males","All Races,","45-54 yrs","2008","2008","3","Unintentional Injury","13882"
"United States","Males","All Races,","45-54 yrs","2008","2008","4","Suicide","6246"
"United States","Males","All Races,","45-54 yrs","2008","2008","5","Liver Disease","5779"
"United States","Males","All Races,","45-54 yrs","2008","2008","6","Diabetes Mellitus","3492"
"United States","Males","All Races,","45-54 yrs","2008","2008","7","Cerebrovascular","3346"
"United States","Males","All Races,","45-54 yrs","2008","2008","8","HIV","2757"
"United States","Males","All Races,","45-54 yrs","2008","2008","9","Chronic Low. Respiratory Disease","2212"
"United States","Males","All Races,","45-54 yrs","2008","2008","10","Viral Hepatitis","1958"
"United States","Males","All Races,","55-64 yrs","2008","2008","1","Malignant Neoplasms","57542"
"United States","Males","All Races,","55-64 yrs","2008","2008","2","Heart Disease","46270"
"United States","Males","All Races,","55-64 yrs","2008","2008","3","Unintentional Injury","8891"
"United States","Males","All Races,","55-64 yrs","2008","2008","4","Chronic Low. Respiratory Disease","7363"
"United States","Males","All Races,","55-64 yrs","2008","2008","5","Diabetes Mellitus","6692"
"United States","Males","All Races,","55-64 yrs","2008","2008","6","Liver Disease","6108"
"United States","Males","All Races,","55-64 yrs","2008","2008","7","Cerebrovascular","5852"
"United States","Males","All Races,","55-64 yrs","2008","2008","8","Suicide","4245"
"United States","Males","All Races,","55-64 yrs","2008","2008","9","Nephritis","2673"
"United States","Males","All Races,","55-64 yrs","2008","2008","10","Septicemia","2414"
"United States","Males","All Races,","65+ yrs","2008","2008","1","Heart Disease","226837"
"United States","Males","All Races,","65+ yrs","2008","2008","2","Malignant Neoplasms","202983"
"United States","Males","All Races,","65+ yrs","2008","2008","3","Chronic Low. Respiratory Disease","56809"
"United States","Males","All Races,","65+ yrs","2008","2008","4","Cerebrovascular","42689"
"United States","Males","All Races,","65+ yrs","2008","2008","5","Alzheimer's Disease","24128"
"United States","Males","All Races,","65+ yrs","2008","2008","6","Diabetes Mellitus","23543"
"United States","Males","All Races,","65+ yrs","2008","2008","7","Influenza & Pneumonia","21086"
"United States","Males","All Races,","65+ yrs","2008","2008","8","Unintentional Injury","19592"
"United States","Males","All Races,","65+ yrs","2008","2008","9","Nephritis","18821"
"United States","Males","All Races,","65+ yrs","2008","2008","10","Parkinson's Disease","11651"
"United States","Males","All Races,","All Ages","2008","2008","1","Heart Disease","311201"
"United States","Males","All Races,","All Ages","2008","2008","2","Malignant Neoplasms","295259"
"United States","Males","All Races,","All Ages","2008","2008","3","Unintentional Injury","78378"
"United States","Males","All Races,","All Ages","2008","2008","4","Chronic Low. Respiratory Disease","67122"
"United States","Males","All Races,","All Ages","2008","2008","5","Cerebrovascular","53525"
"United States","Males","All Races,","All Ages","2008","2008","6","Diabetes Mellitus","35346"
"United States","Males","All Races,","All Ages","2008","2008","7","Suicide","28450"
"United States","Males","All Races,","All Ages","2008","2008","8","Influenza & Pneumonia","25571"
"United States","Males","All Races,","All Ages","2008","2008","9","Alzheimer's Disease","24516"
"United States","Males","All Races,","All Ages","2008","2008","10","Nephritis","23533"
