"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Females","All Races,","65+ yrs","2014","2014","10","Septicemia","15955"
"United States","Females","All Races,","All Ages","2014","2014","1","Heart Disease","289271"
"United States","Females","All Races,","All Ages","2014","2014","2","Malignant Neoplasms","280404"
"United States","Females","All Races,","All Ages","2014","2014","3","Chronic Low. Respiratory Disease","77645"
"United States","Females","All Races,","All Ages","2014","2014","4","Cerebrovascular","77632"
"United States","Females","All Races,","All Ages","2014","2014","5","Alzheimer's Disease","65179"
"United States","Females","All Races,","All Ages","2014","2014","6","Unintentional Injury","50588"
"United States","Females","All Races,","All Ages","2014","2014","7","Diabetes Mellitus","35377"
"United States","Females","All Races,","All Ages","2014","2014","8","Influenza & Pneumonia","28641"
"United States","Females","All Races,","All Ages","2014","2014","9","Nephritis","23710"
"United States","Females","All Races,","All Ages","2014","2014","10","Septicemia","20607"
