"State","Sex","Race/Ethnicity","Age Group","First Year","Last Year","Rank","Cause of Death","Deaths"
"United States","Males","All Races,","35-44 yrs","2011","2011","4","Malignant Neoplasms","5034"
"United States","Males","All Races,","35-44 yrs","2011","2011","5","Homicide","1940"
"United States","Males","All Races,","35-44 yrs","2011","2011","6","Liver Disease","1572"
"United States","Males","All Races,","35-44 yrs","2011","2011","7","Diabetes Mellitus","1120"
"United States","Males","All Races,","35-44 yrs","2011","2011","8","HIV","1060"
"United States","Males","All Races,","35-44 yrs","2011","2011","9","Cerebrovascular","906"
"United States","Males","All Races,","35-44 yrs","2011","2011","10","Influenza & Pneumonia","456"
"United States","Males","All Races,","45-54 yrs","2011","2011","1","Heart Disease","25691"
"United States","Males","All Races,","45-54 yrs","2011","2011","2","Malignant Neoplasms","24372"
"United States","Males","All Races,","45-54 yrs","2011","2011","3","Unintentional Injury","13917"
"United States","Males","All Races,","45-54 yrs","2011","2011","4","Suicide","6637"
"United States","Males","All Races,","45-54 yrs","2011","2011","5","Liver Disease","5868"
"United States","Males","All Races,","45-54 yrs","2011","2011","6","Diabetes Mellitus","3743"
"United States","Males","All Races,","45-54 yrs","2011","2011","7","Cerebrovascular","3201"
"United States","Males","All Races,","45-54 yrs","2011","2011","8","Chronic Low. Respiratory Disease","2173"
"United States","Males","All Races,","45-54 yrs","2011","2011","9","HIV","2052"
"United States","Males","All Races,","45-54 yrs","2011","2011","10","Viral Hepatitis","1637"
"United States","Males","All Races,","55-64 yrs","2011","2011","1","Malignant Neoplasms","62499"
"United States","Males","All Races,","55-64 yrs","2011","2011","2","Heart Disease","48388"
"United States","Males","All Races,","55-64 yrs","2011","2011","3","Unintentional Injury","10441"
"United States","Males","All Races,","55-64 yrs","2011","2011","4","Chronic Low. Respiratory Disease","7890"
"United States","Males","All Races,","55-64 yrs","2011","2011","5","Diabetes Mellitus","7624"
"United States","Males","All Races,","55-64 yrs","2011","2011","6","Liver Disease","7589"
"United States","Males","All Races,","55-64 yrs","2011","2011","7","Cerebrovascular","6405"
"United States","Males","All Races,","55-64 yrs","2011","2011","8","Suicide","5018"
"United States","Males","All Races,","55-64 yrs","2011","2011","9","Nephritis","2701"
"United States","Males","All Races,","55-64 yrs","2011","2011","10","Septicemia","2648"
"United States","Males","All Races,","65+ yrs","2011","2011","1","Heart Disease","223669"
"United States","Males","All Races,","65+ yrs","2011","2011","2","Malignant Neoplasms","206939"
"United States","Males","All Races,","65+ yrs","2011","2011","3","Chronic Low. Respiratory Disease","56697"
"United States","Males","All Races,","65+ yrs","2011","2011","4","Cerebrovascular","41284"
"United States","Males","All Races,","65+ yrs","2011","2011","5","Diabetes Mellitus","25333"
"United States","Males","All Races,","65+ yrs","2011","2011","6","Alzheimer's Disease","25260"
"United States","Males","All Races,","65+ yrs","2011","2011","7","Unintentional Injury","21304"
"United States","Males","All Races,","65+ yrs","2011","2011","8","Influenza & Pneumonia","20572"
"United States","Males","All Races,","65+ yrs","2011","2011","9","Nephritis","18183"
"United States","Males","All Races,","65+ yrs","2011","2011","10","Parkinson's Disease","13187"
"United States","Males","All Races,","All Ages","2011","2011","1","Heart Disease","308398"
"United States","Males","All Races,","All Ages","2011","2011","2","Malignant Neoplasms","302231"
"United States","Males","All Races,","All Ages","2011","2011","3","Unintentional Injury","79257"
"United States","Males","All Races,","All Ages","2011","2011","4","Chronic Low. Respiratory Disease","67521"
"United States","Males","All Races,","All Ages","2011","2011","5","Cerebrovascular","52335"
"United States","Males","All Races,","All Ages","2011","2011","6","Diabetes Mellitus","38324"
"United States","Males","All Races,","All Ages","2011","2011","7","Suicide","31003"
"United States","Males","All Races,","All Ages","2011","2011","8","Alzheimer's Disease","25677"
"United States","Males","All Races,","All Ages","2011","2011","9","Influenza & Pneumonia","25401"
"United States","Males","All Races,","All Ages","2011","2011","10","Nephritis","22649"
